date,open,low,high,close,volume,change,changePercent,vwap,changeOverTime
735744,124.6723,120.7939,122.3969,121.626,38450118,-0.249156,-0.201,122.609,0.8598614913638125
735745,122.5474,119.5105,120.6575,120.9584,35626800,-1.4103,-1.138,123.6894,0.8946565211685026
735746,123.9765,118.1942,119.6327,120.1592,52674786,0.23975300000000002,0.196,123.7008,0.8908550115525604
735747,123.3842,118.8147,120.2062,119.802,56075420,-0.540623,-0.44,122.8396,0.8693324543010014
735750,123.35600000000001,119.1626,120.2345,121.1747,39087250,0.15043399999999998,0.12300000000000001,122.819,0.8729905107238891
735751,122.0961,119.6139,120.6387,120.902,35390887,-0.714562,-0.584,122.2534,0.8647404260254614
735752,122.8482,118.8429,120.178,119.5669,36886246,-0.667553,-0.5489999999999999,122.5757,0.8670356771143323
735753,121.8328,119.4823,120.4037,119.3318,43988946,-0.799179,-0.6609999999999999,121.8547,0.8561317083443976
735754,121.7576,119.2935,119.9806,119.9712,31494131,-0.357281,-0.297,121.139,0.8459434794419365
735757,121.1935,119.5199,122.0397,119.6891,32918071,1.3727,1.146,120.3691,0.8337469058367135
735758,119.125,119.8772,121.4755,120.2345,35407220,-0.272662,-0.225,119.2626,0.8282956845006456
735759,120.2721,118.9464,120.3379,119.031,30238811,-1.3351,-1.104,121.1219,0.8492444289799868
735760,121.4567,117.0377,118.9088,119.9806,34039345,-0.235056,-0.19699999999999998,121.4876,0.84508276028361
735761,120.5212,117.395,118.5797,119.4353,30268863,0.6393449999999999,0.536,119.9815,0.8247078285764865
735764,118.5609,118.4574,119.3507,120.4507,55280855,-0.282063,-0.235,119.0065,0.8211199726523274
735765,119.4353,118.2506,119.1156,119.8772,31938100,0.545324,0.456,119.5864,0.8308778419756251
735766,120.084,117.3856,118.6831,119.17200000000001,44066841,-1.2035,-1.001,119.6943,0.8265727200861939
735767,119.6233,116.3702,118.6079,117.0847,49161427,0.949616,0.7979999999999999,120.3224,0.8348960574789474
735768,120.0746,115.2137,117.1882,117.9262,44370682,-0.545324,-0.455,119.476,0.8165294704745859
735771,119.8678,112.0922,116.6428,118.8805,27210952,1.0154,0.85,119.9288,0.8310212951686795
735772,119.8584,113.9632,116.4454,118.4669,28060431,-0.573529,-0.47600000000000003,119.5768,0.8226994838737245
735773,119.6045,116.8873,118.2365,118.1754,46946811,-0.70516,-0.588,121.0392,0.8381954809191992
735774,121.1559,117.5642,118.8147,115.2419,60761614,-2.0873,-1.751,120.5632,0.8294433100450809
735775,120.037,118.072,119.5481,112.8914,78595038,0.841491,0.7190000000000001,119.38799999999999,0.8186812683704021
735778,117.9591,119.7361,120.8832,115.9095,61354474,1.1047,0.937,117.89200000000001,0.7868270290233278
735779,118.0626,120.6387,121.8704,118.1472,41440538,-0.15043399999999998,-0.126,117.9904,0.7996691419972957
735780,119.31299999999999,122.8859,125.0201,118.1002,31768139,-0.41369399999999995,-0.348,118.8897,0.8165294704745859
735781,118.8711,122.5286,124.9731,119.2378,33649200,-0.291463,-0.24600000000000002,118.6605,0.8142326932879166
735785,117.4702,114.6966,117.9967,120.8268,36222447,-2.9335,-2.4819999999999998,118.1375,0.8079207527935219
735786,118.3634,117.5831,119.4917,124.1739,58900203,-2.3505,-2.04,117.5081,0.8034721777110363
735787,117.0377,116.4924,118.2224,122.9329,76756427,3.0181,2.673,116.0656,0.758704098793467
735788,116.4454,114.8188,116.2197,117.7335,115450607,2.2377,1.931,114.3546,0.7228331700408689
735789,114.6496,115.2231,116.5018,117.6771,50999452,-0.047011000000000004,-0.04,115.4713,0.768892327695928
735792,117.5548,114.9599,116.1163,117.0565,42162332,1.1377,0.963,117.6882,0.8030418181318728
735793,118.5045,114.4333,115.2418,115.43,44455540,1.589,1.3330000000000002,118.2179,0.8023245521666009
735794,118.2036,113.6812,115.3101,116.0035,33618097,1.0436,0.8640000000000001,119.025,0.8196854407217831
735795,120.1028,110.4938,115.2419,115.6368,37011653,2.3035,1.89,120.3727,0.8439351347391747
735796,121.3627,106.4791,110.6631,115.0539,33628268,-1.2411,-0.9990000000000001,121.40700000000001,0.8598614913638125
735799,123.1397,105.3979,110.4186,114.0478,42884953,-5.1994,-4.229,124.0862,0.8950151541511386
735800,124.9073,107.7781,110.0306,111.3588,69975968,-0.056413,-0.048,123.2954,0.8760762804723577
735801,114.6966,108.1417,109.7945,107.786,124138623,-0.620541,-0.527,116.8308,0.7967283515396801
735802,118.6549,110.059,113.3268,108.5006,99312613,-1.6266,-1.39,118.522,0.7958676323813534
735803,117.8275,107.0367,111.6173,108.7367,52903040,0.5735319999999999,0.49700000000000005,117.3178,0.7863966694441646
735806,115.7308,103.5421,109.0106,109.105,38670405,-0.366683,-0.316,115.5158,0.7615746887523539
735807,116.0035,108.1795,109.9362,113.0718,54951597,-0.5829340000000001,-0.504,115.9386,0.7703268596264723
735808,115.7872,107.6789,109.8512,107.1878,97082814,-1.006,-0.8740000000000001,115.4731,0.7647306589995512
735809,115.0069,109.0862,111.1168,108.8406,101685610,-2.6889999999999996,-2.358,114.8661,0.7558350349323786
735810,115.2701,109.5678,110.9184,108.7556,48535789,-3.5728,-3.208,114.1544,0.7404809649821598
735813,114.2359,108.3117,110.0495,109.5206,42929516,0.714562,0.6629999999999999,112.2913,0.699444195181804
735814,110.3998,105.4311,108.0,110.654,40884745,0.23611100000000002,0.218,108.1696,0.6449197730387354
735815,106.1971,99.7784,105.6861,110.0306,34560708,0.368341,0.33899999999999997,108.5484,0.6558252679064686
735816,109.5301,86.8911,102.7582,108.6234,48286510,3.9668,3.636,108.6136,0.6594283848086121
735817,108.2172,97.7525,104.9399,106.3944,68501622,-5.8839999999999995,-5.204,108.9323,0.6650490030003083
735820,110.059,99.2165,103.7877,99.887,128275471,1.6528,1.5419999999999998,112.2233,0.7255862504692749
735821,111.2679,103.9105,106.9517,97.3936,162206292,-0.085001,-0.078,108.6706,0.6357906560083996
735822,106.2811,105.3461,107.0178,97.9792,103601599,0.76502,0.703,106.6564,0.6610140004212028
735823,109.5962,105.7805,108.17,103.5988,96774611,1.1334,1.035,109.1693,0.6597168172925193
735824,107.9717,101.3982,105.6672,106.6494,84616056,-0.6233479999999999,-0.563,108.8962,0.6713914654506721
735827,109.5962,103.0708,106.1016,106.9989,53164407,-1.4073,-1.2790000000000001,110.4502,0.6886882578983189
735828,109.9645,103.9294,106.5172,106.4983,56229271,-2.2289,-2.052,110.2475,0.6791745642227737
735829,109.6528,102.4843,104.3166,101.7382,76845860,-6.5074,-6.1160000000000005,109.0084,0.6576993160029667
735830,107.745,104.1938,106.3094,106.1016,61888812,-2.4934,-2.496,106.49,0.6236825960754869
735831,104.2977,103.6743,107.6883,104.241,53233940,0.585573,0.601,102.2945,0.5243733079390659
735834,89.6018,103.7971,106.9918,103.2021,49996311,5.6196,5.735,97.5405,0.4863215854324809
735835,104.9399,105.5538,107.8678,106.0733,54843626,3.0506,2.945,101.9196,0.4952584141402118
735836,101.1385,108.4817,110.399,104.0332,85010804,0.349456,0.32799999999999996,101.38600000000001,0.5810190060219819
735837,106.0166,108.0661,110.059,106.3189,62892831,-0.5005689999999999,-0.46799999999999997,105.6705,0.6275741454615377
735838,105.9411,109.0295,110.0684,107.8678,49915473,-4.7601,-4.47,106.3012,0.6329078572671252
735841,105.9033,107.4003,110.0212,108.9067,58363431,4.3634,4.289,106.8516,0.6252682116880778
735842,104.0616,105.6577,107.9528,109.8228,43341155,-1.8606,-1.754,103.7433,0.5526244303839968
735843,103.8916,107.3483,108.9634,109.9456,37173489,-1.0389,-0.997,104.3875,0.6192141817216215
735844,106.2433,106.2717,107.8395,107.5939,64112641,2.8712,2.782,105.1203,0.5908196060836363
735845,102.9188,107.0083,108.3495,107.15,74285291,-2.0401,-1.923,103.2196,0.5749649760555255
735849,105.45,106.13,109.0862,108.8123,50221965,2.2856,2.197,105.4673,0.6187822960446597
735850,107.4428,107.6883,110.2101,107.1028,50346159,1.5489,1.4569999999999999,105.8427,0.5876483748584543
735851,104.1466,106.1961,108.2078,107.9717,35756716,1.0389,0.963,105.8433,0.622530392237656
735852,105.5822,101.8704,107.2067,108.6139,50219475,0.9161370000000001,0.841,106.7868,0.6461681210378686
735855,110.1062,102.6921,105.3461,108.34,56151926,0.122778,0.11199999999999999,109.3134,0.6620227510659793
735856,109.4923,101.351,103.5327,106.1961,52109011,-2.3517,-2.1390000000000002,109.4057,0.6760033329975917
735857,109.7945,101.5776,104.8489,103.0038,73365384,-0.443902,-0.413,109.6394,0.6778773810940899
735858,109.2373,103.0132,105.1853,104.1749,66473033,1.6623,1.551,108.8607,0.6419881391679104
735859,105.9789,103.6696,105.535,103.4949,63929100,-1.7095,-1.571,107.0494,0.6352137910405851
735862,107.3578,103.3343,105.5633,104.2505,58019758,0.8689120000000001,0.8109999999999999,108.2102,0.6605821147442411
735863,107.0839,102.20100000000001,104.071,104.6283,46765550,0.642238,0.595,106.9792,0.6344934728797161
735864,107.32,103.4099,106.045,105.1288,48856977,-0.273893,-0.252,107.7142,0.6477537366504594
735865,106.9611,105.2516,106.4889,103.4193,61979577,-2.1439,-1.979,107.5347,0.6575543367121138
735866,109.97399999999999,104.5338,106.2055,105.8939,52766140,-3.1923,-3.0060000000000002,108.9089,0.6533743548421557
735869,107.5278,103.476,105.3272,105.4027,30467204,1.1711,1.137,106.8119,0.6206563441411579
735870,106.5644,104.3544,105.875,105.5822,33049256,-0.680018,-0.653,104.4696,0.5719387241211965
735871,104.0521,104.3921,105.7805,104.0899,44462449,0.755576,0.73,103.8995,0.5898108554388598
735872,103.0132,103.9955,105.5444,105.6483,37673452,0.377786,0.36200000000000004,102.3899,0.579433390409391
735873,102.0121,104.666,107.83,104.8738,39232609,0.50057,0.478,103.3287,0.5909645853744891
735876,103.7782,107.3861,109.1617,105.5255,29759153,-0.50057,-0.47600000000000003,104.0188,0.5967301828570379
735877,104.4866,107.7639,109.0862,107.4522,48967763,-1.2089,-1.155,104.6996,0.604368302338287
735878,105.535,109.8701,112.6071,107.4428,42326974,2.4745,2.3930000000000002,104.3105,0.5967301828570379
735879,104.071,108.5384,111.5701,109.0862,41654089,-0.491124,-0.46399999999999997,103.0528,0.5782796604737619
735880,103.8916,107.66,110.0684,112.4674,59366914,0.179451,0.17,105.2373,0.6160444765942379
735883,106.47,109.6151,112.6751,108.8784,66333781,-1.4923,-1.413,105.7047,0.6085482842082451
735884,104.666,111.7023,113.9879,108.1889,69884400,1.5584,1.4969999999999999,105.5869,0.6112876297564652
735885,105.1099,112.8168,114.4885,112.6468,85551352,-0.774465,-0.733,104.1713,0.5885136723101763
735886,104.7699,112.9679,114.6207,113.8368,51227334,0.651686,0.621,105.2747,0.6122963804012417
735887,105.5727,113.9974,116.6325,112.86399999999999,49365254,1.9267,1.8259999999999998,105.0414,0.6004767529522362
735890,104.6472,114.8663,116.9441,114.4507,32203267,-0.009442,-0.009000000000000001,104.9843,0.6104223323047433
735891,105.1572,113.9921,116.3729,115.7636,45518976,1.6434,1.53,106.9545,0.639825658587505
735892,107.6695,114.4095,115.5382,115.2252,44886050,3.3812,3.1,108.1485,0.6396822053944505
735893,107.9811,113.8688,115.5382,114.694,39552680,-3.589,-3.1910000000000003,108.568,0.6647620966141995
735894,110.2195,110.0852,111.9907,114.8268,33042283,-0.689461,-0.633,111.7194,0.7163625153754353
735897,111.5229,109.27799999999999,111.3742,114.36200000000001,33871405,4.4579,4.12,109.3982,0.6615908653890176
735898,108.9917,109.6953,110.8051,110.7577,59127931,1.19,1.056,108.8407,0.6510684210686958
735899,110.4367,106.4894,109.6195,110.1317,45217971,-0.972801,-0.855,111.0395,0.7191003348258569
735900,112.1085,105.2848,108.3579,109.7617,32525579,1.5867,1.406,112.9063,0.7372608986274275
735901,114.2713,107.4853,109.1262,106.5558,45812403,1.3128,1.147,113.618,0.7224150192440932
735904,113.2135,109.5531,111.4406,108.2963,38106701,-0.538349,-0.465,114.0187,0.7466296130121202
735905,114.0824,110.7482,113.5842,107.8363,27616939,-0.531198,-0.461,115.7004,0.7666657510079875
735906,116.2925,112.7306,113.7455,111.2509,46674697,0.13278900000000002,0.11599999999999999,115.7218,0.7584492404611257
735907,115.5761,111.2983,113.5653,112.6642,43295820,-0.464771,-0.405,114.9433,0.7503426089557523
735908,114.8742,111.0897,113.2048,113.1574,34287096,-3.6043,-3.1519999999999997,114.9374,0.7523692668320957
735911,114.7319,111.8485,113.09100000000001,111.6872,32482528,-0.626017,-0.565,114.5634,0.7452759642648938
735912,110.881,111.5449,112.3132,112.759,42803172,-0.36991999999999997,-0.336,111.0215,0.6902708213153131
735913,110.3783,111.6872,113.2618,111.9528,21388308,-3.2060000000000004,-2.9210000000000003,110.3185,0.6807174490970078
735914,110.2739,110.84299999999999,112.4935,111.7441,13046445,1.7405,1.633,110.0667,0.6750708872427381
735915,109.2685,110.1032,112.0287,112.2089,39180322,-0.460027,-0.425,107.6208,0.6261457179221873
735918,105.6452,108.339,110.7767,111.2983,34852374,3.4146,3.167,107.429,0.6527074501042325
735919,109.0029,109.1832,113.11,110.2929,33386563,1.4133,1.27,108.2376,0.6456874002313563
735920,109.7997,111.7441,113.6886,109.2685,41569509,0.493226,0.43799999999999994,110.8249,0.697797535657275
735921,111.5829,109.1547,111.6303,112.9013,57776977,-1.4702,-1.2990000000000002,112.4824,0.7193658758427873
735922,113.0626,109.5626,110.9189,112.1899,32084249,1.0718,0.96,113.21700000000001,0.7268925901847493
735925,113.12899999999999,107.0405,109.4487,112.1425,34309450,-0.806233,-0.715,112.2604,0.7044559003519182
735926,111.2888,104.1371,106.8783,109.6669,46361357,-0.20867399999999997,-0.18600000000000003,112.5091,0.7208126165557193
735927,113.072,104.6682,106.9921,110.1886,29212727,0.464769,0.41600000000000004,112.2458,0.7085092161046047
735929,112.1994,103.198,106.2238,107.3525,46886161,-0.9105700000000001,-0.8109999999999999,111.8567,0.7053242499992369
735932,111.9149,103.3688,106.4704,106.6886,65003609,-1.0054,-0.903,112.5477,0.7124175525664386
735933,112.6357,100.36200000000001,103.881,104.801,53323105,-1.0244,-0.929,111.7028,0.698520906013741
735934,111.0233,100.1344,101.8417,105.6073,56238467,3.6328,3.325,111.1548,0.6831775187481115
735935,110.54899999999999,100.97,102.1737,103.3688,44772827,-0.711381,-0.63,109.5012,0.6675441729007762
735936,109.3539,101.6804,103.2455,100.5707,96453327,-0.047428,-0.042,112.0887,0.7229842537229156
735939,112.8539,102.3918,103.3877,101.8037,47590610,-2.4756,-2.208,112.4131,0.7121275939847328
735940,111.4691,100.7136,102.1452,101.7089,32789367,0.5216850000000001,0.47600000000000003,111.7583,0.7114042236282669
735941,111.5829,101.3579,103.7956,103.0178,32657354,-2.8361,-2.574,110.1496,0.6736241465298062
735942,110.0653,101.6615,103.1032,102.4677,13596680,-0.6639550000000001,-0.618,110.1885,0.6815857987443266
735943,109.259,99.42299999999999,101.5192,101.32,26704210,-1.8875,-1.7690000000000001,107.8447,0.638304139082449
735946,106.404,96.7482,99.9428,103.1411,30931243,0.806239,0.769,105.6522,0.6281723757985306
735947,106.1764,97.1371,100.3999,101.7942,25213777,-2.2385,-2.12,105.8113,0.5993657537549636
735948,105.3512,94.7278,97.0991,99.8403,40912316,-2.7981,-2.707,104.5649,0.6116706803038765
735949,106.2523,91.465,94.9745,99.9257,67649387,1.2331,1.226,104.4065,0.5775089810855437
735950,103.3024,91.77799999999999,94.007,97.4216,55790992,-0.094849,-0.09300000000000001,101.5912,0.5348072385870776
735953,101.7563,92.3281,93.9595,95.5151,68457388,1.3089,1.287,101.1515,0.5536240244419824
735954,101.8701,93.7508,95.5056,91.4839,81094428,-0.550139,-0.534,101.6129,0.5521772837290504
735955,101.7468,92.2902,95.9799,91.9677,70798016,-1.1477,-1.12,102.7569,0.5721523778129797
735956,103.3877,90.8105,95.3064,93.4568,49739377,1.8211,1.797,102.7731,0.563757313823699
735960,102.0503,90.4501,92.6791,94.8132,49154227,-1.3469,-1.306,101.3515,0.5462422893908732
735961,101.4528,90.5828,93.5707,92.3755,62439631,-1.9539,-1.919,102.7893,0.5740340563984702
735962,102.9894,88.6099,93.1341,94.3959,63170127,0.085365,0.086,102.105,0.5534790451511294
735963,101.5002,90.0517,92.8403,92.1289,79833891,-2.5041,-2.506,100.1938,0.5236606202671892
735967,97.3268,93.3051,96.236,91.6831,53087747,-1.9065,-1.9569999999999999,98.5922,0.5249639077870667
735968,100.3051,94.1018,96.3024,91.8064,72334416,-4.0312,-4.22,98.1073,0.4867488928160472
735969,95.3823,93.0205,95.6858,91.3417,52161463,0.483741,0.529,95.6655,0.4576538382885729
735970,93.5991,88.5341,91.6536,96.198,65800467,1.4892,1.619,93.0635,0.3961337838374035
735971,93.4758,87.633,89.6533,94.32,51794525,1.3564,1.4509999999999998,92.9048,0.4035170449863108
735974,93.8742,89.4921,92.3281,94.8417,75077002,-2.4377,-2.571,93.0808,0.4262421673030494
735975,95.3728,90.488,91.7305,88.6099,133369674,2.0203,2.187,94.6081,0.44694215784124297
735976,95.1547,89.4257,91.095,89.2454,55678825,-2.2669,-2.4019999999999997,94.2561,0.40974047180839535
735977,92.9162,89.236,91.8538,92.3281,64416504,-0.4458,-0.484,93.2293,0.4405737517283057
735978,91.2468,90.7787,92.8196,91.465,40943541,0.123304,0.134,91.7031,0.4059771146374144
735982,93.34299999999999,89.3482,92.4286,89.6154,37357215,-0.46476999999999996,-0.506,91.8918,0.3991737706519184
735983,90.2034,88.7284,91.2651,91.3891,45964294,4.8564,5.317,90.3178,0.4010554492374088
735984,92.0625,89.5771,91.494,92.1234,46471652,-1.8781,-1.952,91.6751,0.3939636727680057
735985,93.5517,89.7392,91.885,89.663,46418064,0.5216810000000001,0.5529999999999999,94.8988,0.4680755601541968
735988,96.2929,88.2992,90.3305,90.6071,54021375,-6.2317,-6.571000000000001,95.2425,0.4394154434992811
735989,94.7848,88.6998,90.1207,90.588,44331195,0.6355029999999999,0.7170000000000001,94.6144,0.44737709571380174
735990,91.095,90.2256,92.3618,89.9014,42343601,3.0827,3.4539999999999997,89.9788,0.3522737331099125
735991,88.9609,91.6942,93.6588,89.3578,50074711,-0.8631459999999999,-0.935,88.7956,0.3619720846190708
735992,89.9094,91.63799999999999,94.3073,89.6343,40351381,-1.8496,-2.022,91.3011,0.4090171014519295
735995,91.5029,91.3605,92.2759,92.1615,49057916,1.7737,1.979,91.2562,0.3958453513534961
735996,90.507,91.4749,92.4095,93.573,44863243,0.734318,0.804,90.2042,0.3676186464733405
735997,90.1086,90.1684,92.02799999999999,91.7992,39020983,-2.4604,-2.6710000000000003,90.4385,0.3946870431244716
735998,91.4177,88.9954,91.9136,91.5893,35374173,0.9441219999999999,1.053,91.8622,0.4058931792584996
735999,92.0471,90.836,92.27600000000001,92.3904,34280758,-0.019072,-0.021,90.5379,0.3683450690254033
736002,88.8142,92.1043,93.4811,90.3019,31942633,-0.686635,-0.758,89.8608,0.3827529583405823
736003,89.9204,92.1711,93.6779,91.6466,36255745,-0.5435840000000001,-0.605,90.4777,0.382461473661078
736004,91.4749,92.9054,96.1001,92.27600000000001,27582659,0.276562,0.309,90.8629,0.3719832861769112
736005,89.4436,95.0225,96.2146,92.419,28991131,2.5272,2.819,89.2626,0.3636874185445299
736006,89.8251,95.795,96.9965,92.2092,35216277,1.4114,1.531,89.4,0.3679070789572478
736010,90.6166,96.6723,98.9421,95.8713,50407147,-1.7738,-1.896,91.4697,0.4064746225197096
736011,92.1902,96.2813,98.0647,96.0811,33169560,-0.20980300000000002,-0.22899999999999998,92.90299999999999,0.42801549294484975
736012,94.2596,95.7473,97.0443,96.7963,36955742,0.801072,0.875,92.4833,0.4009455701959204
736013,91.5512,95.6233,96.8726,98.2363,46055100,-2.0885,-2.261,91.7748,0.39774229091697105
736016,91.8468,95.5089,97.50200000000001,97.1492,35915810,1.3447,1.489,91.9389,0.4099678603803646
736017,91.9327,96.7963,97.5402,96.3481,31561889,0.629412,0.687,90.86399999999999,0.3780953078597089
736018,89.6248,97.0633,98.141,96.4339,27201683,0.14305199999999998,0.155,90.3849,0.39861674495548377
736019,91.5989,99.0374,100.3058,96.4816,33513577,-0.209806,-0.22699999999999998,91.5813,0.4082220044989362
736020,92.6956,99.7431,101.3834,97.5211,27408237,3.662,3.971,92.7325,0.4104043243507216
736023,92.3713,100.096,101.536,97.7691,25076062,0.20980500000000002,0.21899999999999997,92.8888,0.4072025711695707
736024,93.1247,100.3153,101.5646,99.7336,40067734,0.715244,0.7440000000000001,95.0242,0.4630897986466565
736025,95.8522,100.2677,102.6613,101.0592,31552525,1.44,1.4880000000000002,95.5682,0.4662915518278074
736026,95.919,100.3344,102.318,100.897,34420705,-1.0872,-1.107,96.5061,0.4772062032823312
736027,97.626,100.9924,102.1082,101.0115,44205171,-0.801075,-0.825,97.9713,0.4991820115800301
736030,97.6451,100.0292,101.3262,101.00200000000001,35502678,0.08582999999999999,0.08900000000000001,97.1814,0.4825918024130657
736031,96.1097,100.1913,101.26899999999999,101.7744,32444375,0.047684,0.049,96.4498,0.4703662329496723
736032,96.6151,100.0197,102.7948,101.2118,25703495,1.0395,1.077,96.3116,0.4716756248607434
736033,96.7105,103.5673,105.303,100.7731,26132955,0.247952,0.254,96.4192,0.4724035735106048
736034,97.50200000000001,103.8343,104.8071,100.3153,19411372,1.9645,2.009,97.2525,0.4882673601255063
736037,97.1873,103.1858,104.9024,102.6899,31190083,1.3256,1.329,97.7062,0.4920520826656654
736038,99.1423,105.1599,106.9909,104.4828,45601149,-0.162123,-0.16,99.7805,0.5220322739162415
736039,99.7622,104.3493,105.5986,103.9392,25888449,0.11444100000000001,0.113,100.6547,0.5422622263325123
736040,100.63,104.1395,105.837,104.8929,25873950,-0.009537,-0.009000000000000001,100.8937,0.5397868957034243
736041,101.412,103.1105,105.303,105.9705,37356204,0.772465,0.765,101.0618,0.5415342776826509
736044,101.021,103.1572,104.6831,104.7212,26578652,-0.56266,-0.5529999999999999,101.2952,0.5413892983917981
736045,100.3725,103.7866,105.4841,105.8179,26404077,-0.438684,-0.433,101.8097,0.5531768777870361
736046,101.5455,103.6245,105.3792,103.5101,31801870,-0.457754,-0.45399999999999996,101.5477,0.544591051572949
736047,100.5823,105.6653,107.134,103.6245,23581740,2.3746,2.367,100.5954,0.5378960605311429
736051,101.0878,106.1708,107.1817,103.9678,29407518,1.7929,1.746,100.5686,0.5309095848098329
736052,100.0292,104.6449,107.0958,105.322,27232325,-0.543585,-0.52,101.9623,0.5671483031318578
736053,103.615,101.9842,103.9011,106.8479,33257316,0.953658,0.9179999999999999,104.5032,0.5945097105602914
736054,104.6354,101.3071,102.9951,106.9051,25473923,1.0776,1.0270000000000001,104.2137,0.5862138429279101
736055,103.73899999999999,101.145,103.0809,104.7594,46938969,-1.2493,-1.179,104.3722,0.6007682376317403
736058,105.303,100.63,101.9747,102.4992,60821461,1.0967,1.047,106.2308,0.6172134675078518
736059,104.4351,99.7717,101.5455,101.9556,32384879,-2.3079,-2.181,104.9361,0.5981479277117994
736060,105.1218,99.6668,100.75399999999999,102.1654,30611030,0.11443800000000001,0.111,105.0265,0.6148846422674149
736061,104.8547,99.0946,100.4202,100.7826,33683121,0.343317,0.331,104.1087,0.5796653572747554
736062,103.8629,91.24600000000001,94.1356,100.2104,28031588,1.3542,1.3030000000000002,103.8934,0.5814112131561838
736065,103.9201,89.8823,93.3441,99.5142,56016165,1.5258,1.449,104.7357,0.5866503068982671
736066,104.273,88.2229,90.3305,93.2869,114602142,0.057221,0.054000000000000006,104.6906,0.6073167232848949
736067,105.6653,88.118,89.7202,90.4354,82242690,-2.1457,-2.0069999999999997,106.6749,0.6306034495914635
736068,106.4473,89.3387,91.3033,89.3959,68531478,-2.2602,-2.157,106.7189,0.6314763775321778
736069,106.9146,89.4722,91.4558,89.3006,48160104,-0.543586,-0.53,105.5978,0.5987308970708078
736072,103.8439,88.9232,90.2569,90.7692,56831277,0.209804,0.20600000000000002,102.8177,0.5642380346302113
736073,102.8807,88.1269,89.662,89.8251,41025475,-1.1062,-1.083,102.0224,0.55594216699783
736074,101.6981,88.8369,89.969,89.4605,35890500,-0.27656,-0.27399999999999997,102.3902,0.5591439201789807
736075,101.9747,88.3763,89.7771,88.9616,43699886,-0.572195,-0.568,101.1175,0.5422622263325123
736076,100.1437,88.7121,89.7771,89.0288,32936436,-0.6961689999999999,-0.695,100.4968,0.5380410398219959
736079,100.1341,85.8433,89.0192,89.6332,33686836,-6.2274,-6.257999999999999,100.1678,0.5293087082192576
736080,99.0946,86.3519,87.9542,88.7601,28719109,-2.8514,-3.057,99.6582,0.5186840153464395
736081,91.5512,87.935,90.5639,86.6781,76314690,-1.0395,-1.149,92.8951,0.42364932714348064
736082,93.0866,89.2398,90.8613,86.8508,44392765,-0.095364,-0.107,91.6799,0.3801326484206414
736083,89.6343,90.0842,91.3507,90.0746,61259756,1.4686,1.645,89.1072,0.3642688618057399
736086,89.6105,89.7771,90.8038,89.7004,46916939,-0.9441219999999999,-1.04,88.82799999999999,0.3628144906038159
736087,89.8346,90.6886,91.5617,90.727,42062391,-0.364562,-0.406,90.2871,0.3852267628718718
736088,90.7883,91.792,93.2504,90.3816,30442100,-0.49892,-0.5579999999999999,90.1126,0.3708188735566931
736089,90.1897,92.9146,93.7109,91.3603,32025968,0.067161,0.075,89.3301,0.3652547209835394
736090,89.5852,94.1331,95.697,92.5212,38018643,0.604464,0.679,88.7801,0.3576410190670659
736093,89.2302,94.6416,96.6469,93.9316,35140174,-0.873114,-0.9740000000000001,89.3435,0.3586665567876252
736094,89.5469,95.2221,96.3975,95.5819,38642108,-2.082,-2.346,89.2019,0.36789029188146494
736095,89.6908,94.8143,96.3303,96.3399,56331159,0.172703,0.19899999999999998,89.14299999999999,0.3545659320031864
736096,88.9616,94.3442,95.5051,96.2823,36341240,3.2238,3.7119999999999997,86.8212,0.32279257583943005
736097,86.3519,92.7131,93.8741,95.8122,42307212,-0.374191,-0.415,87.1115,0.3254281467373556
736100,88.645,93.4999,94.2866,94.4689,29173285,1.0266,1.145,89.6468,0.37462648756382905
736101,90.7174,93.5958,97.7599,93.7589,40191600,-0.345409,-0.381,89.9139,0.3689158296020242
736102,90.3432,94.9487,95.8218,93.9508,28504888,0.9786549999999999,1.083,90.7272,0.3845827496009254
736103,90.8038,94.68,95.5243,94.632,23292504,1.161,1.271,90.1395,0.3793116078050746
736104,90.8038,94.4689,95.9369,95.0158,22409450,1.4104,1.524,91.1715,0.3942475269585175
736107,91.9839,94.4881,95.3187,94.9295,20848131,1.6503,1.757,92.7273,0.4119639963007388
736108,93.2792,93.1641,95.1022,95.6107,26601354,0.757976,0.7929999999999999,93.6246,0.4334880796500963
736109,94.6704,92.8282,94.4833,94.8239,31712936,-0.057567999999999994,-0.06,95.0927,0.4586732716179384
736110,95.6395,93.0969,94.421,93.3943,40382921,-0.47013699999999997,-0.488,95.6809,0.4702410929301993
736111,95.4092,92.1758,93.7877,93.5095,31931944,-1.3433,-1.402,95.8891,0.4693620605982914
736115,95.5627,91.43700000000001,92.7323,93.2024,29445227,-0.710001,-0.752,95.6871,0.4621878748477717
736116,95.0062,91.178,92.6555,93.5958,31326815,0.191893,0.205,94.9642,0.4416878031211752
736117,93.6438,90.8383,92.4445,91.4658,61008219,0.6812189999999999,0.725,93.3818,0.4308525087521708
736118,93.8261,91.485,92.9626,91.2451,34411901,0.383784,0.406,93.9286,0.4337810904273989
736121,94.01799999999999,91.389,92.3869,92.0223,35546358,-0.086351,-0.091,94.7149,0.44417686863044936
736122,95.2269,88.8944,90.8182,91.6769,29219122,0.6812199999999999,0.718,95.3438,0.4500340319809054
736123,95.0062,87.791,89.2782,92.2046,32240187,-0.7867609999999999,-0.823,95.0047,0.44871700958084204
